id,flow1,flow2
13674,0.31,0.43
13675,0.44,0.47
13676,0.13,0.16
13677,0.19,0.24
13678,0.53,0.56
13679,7.53,7.94
13680,7.05,7.43
13681,2.71,2.84
13682,0.04,0.05
13683,0.05,0.05
13684,0.05,0.06
13685,1.67,1.76
13686,0.05,0.06
13687,0.08,0.08
13688,0.04,0.05
13689,0.71,0.75
13690,2.4,2.51
13691,0.04,0.05
13692,0.13,0.16
13693,1.26,1.36
13694,0.11,0.14
13695,0.05,0.06
13696,1.67,1.77
13697,0.05,0.06
13698,1.14,1.2
13699,3.7,3.87
13700,4.52,4.73
13701,0.14,0.17
13702,0.41,0.43
13703,5.05,5.42
13704,1.96,2.05
13705,1.55,1.66
13706,2.18,2.31
13707,2.36,2.53
13708,0.09,0.08
13709,2.01,2.11
13710,0.06,0.06
13711,5.6,5.84
13712,1.53,1.62
13713,17.9,18.69
13714,2.73,2.88
13715,0.04,0.05
13716,1.28,1.35
13717,0.12,0.16
13718,0.04,0.05
13719,0.12,0.15
13720,0.08,0.08
13721,0.14,0.18
13722,0.39,0.42
13723,0.96,1.03
13724,0.1,0.12
13725,0.12,0.14
13726,0.1,0.12
13727,0.06,0.06
13728,1.6,1.72
13729,0.11,0.13
13730,1.18,1.25
13731,0.06,0.06
13732,1.61,1.71
13733,0.09,0.08
13734,1.5,1.59
13735,1.93,2.08
13736,0.12,0.15
13737,0.04,0.05
13738,0.6,0.63
13739,1.01,1.09
13740,0.08,0.06
13741,1.84,1.94
13742,3.32,3.59
13743,0.12,0.15
13744,0.08,0.08
13745,2.22,2.35
13746,6.78,7.12
13747,0.04,0.05
13748,0.12,0.15
13749,0.08,0.06
13750,2.27,2.39
13751,0.1,0.11
13752,0.64,0.68
13753,1.71,1.85
13754,2.15,2.26
13755,2.99,3.16
13756,0.11,0.13
13757,0.95,1.04
13758,0.13,0.16
13759,0.05,0.06
13760,6.94,7.28
13761,6.36,6.76
13762,0.58,0.61
13763,0.14,0.17
13764,2.25,2.41
13765,0.62,0.66
13766,2.69,2.93
13767,1.52,1.6
13768,0.08,0.08
13769,0.19,0.24
13770,0.04,0.05
13771,0.42,0.45
13772,0.05,0.06
13773,1.2,1.27
13774,1.03,1.09
13775,0.23,0.29
13776,0.07,0.08
13777,0.12,0.14
13778,0.05,0.06
13779,3.92,4.1
13780,0.2,0.25
13781,1.55,1.64
13782,0.07,0.08
13783,1.1,1.16
13784,0.09,0.08
13785,0.04,0.05
13786,0.08,0.08
13787,0.12,0.14
13788,0.14,0.18
13789,0.09,0.08
13790,1.5,1.6
13791,1.92,2.02
13792,0.07,0.08
13793,1.39,1.47
13794,2.05,2.18
13795,5.25,5.5
13796,3.21,3.37
13797,0.05,0.05
13798,0.13,0.17
13799,1.42,1.51
13800,0.08,0.06
13801,3.4,3.61
13802,0.23,0.31
13803,0.09,0.08
13804,0.12,0.14
13805,0.04,0.05
13806,1.28,1.35
13807,5.83,6.11
13808,0.13,0.16
13809,4.28,4.48
13810,2.76,2.96
13811,0.06,0.06
13812,0.07,0.08
13813,0.05,0.05
13814,0.07,0.08
13815,3.46,3.72
13816,0.24,0.31
13817,0.06,0.06
13818,0.32,0.35
13819,1.43,1.55
13820,0.12,0.15
13821,0.22,0.27
13822,0.09,0.08
13823,1.14,1.21
13824,1.7,1.79
13825,2.14,2.29
13826,0.09,0.11
13827,4.31,4.66
13828,2.28,2.42
13829,1.57,1.67
13830,2.42,2.55
13831,0.08,0.06
13832,2.5,2.65
13833,0.55,0.74
13834,1.26,1.34
13835,0.8,1.04
13836,0.54,0.58
13837,8.43,8.8
13838,0.07,0.08
13839,0.09,0.08
13840,0.1,0.13
13841,2.24,2.37
13842,1.81,1.93
13843,2.62,2.77
13844,0.07,0.08
13845,0.07,0.08
13846,0.1,0.12
13847,4.88,5.24
13848,2.48,2.62
13849,0.05,0.06
13850,0.5,0.54
13851,4.94,5.2
13852,0.11,0.13
13853,0.18,0.22
13854,6.63,6.93
13855,3.49,3.65
13856,1.25,1.32
13857,22.09,23.13
13858,2.74,2.88
13859,0.47,0.52
13860,0.15,0.17
13861,4.34,4.61
13862,1.35,1.42
13863,3.91,4.09
13864,0.72,0.77
13865,0.21,0.24
13866,0.5,0.53
13867,0.52,0.55
13868,0.15,0.17
13869,0.72,0.78
13870,0.18,0.22
13871,6.15,6.66
13872,3.69,3.87
13873,5.84,6.11
13874,0.72,0.78
13875,1.77,1.89
13876,0.17,0.19
13877,0.23,0.26
13878,0.13,0.16
13879,5.49,6.29
13880,0.22,0.28
13881,0.21,0.26
13882,0.38,0.42
13883,3.12,3.36
13884,4.52,4.76
13885,3.12,3.27
13886,1.08,1.15
13887,0.12,0.14
13888,8.37,8.76
13889,0.79,0.85
13890,14.34,15.01
13891,0.26,0.29
13892,6.95,7.26
13893,2.65,2.88
13894,0.26,0.28
13895,0.32,0.34
13896,0.18,0.22
13897,0.66,0.7
13898,0.18,0.22
13899,5.3,5.58
13900,0.19,0.2
13901,0.53,0.65
13902,1.96,2.12
13903,0.76,0.82
13904,1.65,1.73
13905,0.47,0.49
13906,0.53,0.58
13907,0.15,0.17
13908,2.23,2.34
13909,0.13,0.14
13910,0.26,0.33
13911,2.32,2.42
13912,0.27,0.35
13913,1.4,1.49
13914,0.23,0.25
13915,0.75,0.82
13916,1.49,1.58
13917,0.13,0.15
13918,1.73,1.81
13919,4.28,4.48
13920,1.24,1.3
13921,0.46,0.5
13922,2.05,2.16
13923,0.34,0.37
13924,0.2,0.24
13925,2.91,3.06
13926,16.3,17.1
13927,2.58,2.72
13928,9.86,10.31
13929,0.21,0.26
13930,0.61,0.77
13931,0.15,0.2
13932,0.33,0.35
13933,1.9,1.99
13934,0.62,0.65
13935,0.47,0.52
13936,0.18,0.19
13937,1.16,1.23
13938,0.21,0.26
13939,2.22,2.34
13940,0.11,0.13
13941,0.45,0.5
13942,0.75,0.8
13943,2.66,2.79
13944,0.25,0.26
13945,0.11,0.13
13946,0.42,0.45
13947,0.45,0.5
13948,0.54,0.58
13949,3.28,3.42
13950,1.82,1.96
13951,0.13,0.15
13952,1.97,2.12
13953,0.62,0.67
13954,0.37,0.49
13955,21.48,22.68
13956,2.15,2.32
13957,0.9,0.95
13958,1.76,1.85
13959,9.16,9.57
13960,0.12,0.14
13961,1.58,1.67
13962,7.9,8.26
13963,1.24,1.31
13964,0.22,0.27
13965,0.7,0.74
13966,1.86,1.99
13967,0.4,0.43
13968,1.32,1.4
13969,9.67,10.11
13970,0.87,0.92
13971,1.4,1.57
13972,0.37,0.4
13973,0.14,0.16
13974,4.17,4.38
13975,0.26,0.34
13976,0.12,0.15
13977,2.6,2.74
13978,0.52,0.55
13979,0.22,0.28
13980,3.53,3.8
13981,13.24,13.81
13982,0.16,0.18
13983,0.16,0.18
13984,0.19,0.24
13985,0.24,0.26
13986,2.09,2.19
13987,19.45,20.42
13988,20.9,22.08
13989,0.75,0.81
13990,0.22,0.28
13991,0.17,0.19
13992,1.02,1.08
13993,2.43,2.55
13994,12.37,13.5
13995,1.21,1.3
13996,2.71,3.22
13997,1.92,2.03
13998,0.6,0.66
13999,8.09,8.5
14000,0.41,0.45
14001,0.68,0.74
14002,0.24,0.27
14003,1.46,1.54
14004,4.38,4.59
14005,4.04,4.29
14006,0.81,0.86
14007,0.2,0.22
14008,1.27,1.33
14009,1.47,1.54
14010,0.11,0.14
14011,4.22,4.49
14012,0.25,0.32
14013,0.26,0.27
14014,0.16,0.17
14015,0.14,0.16
14016,6.89,7.32
14017,0.18,0.2
14018,0.14,0.16
14019,2.89,3.03
14020,0.28,0.3
14021,0.31,0.33
14022,1.03,1.09
14023,0.12,0.14
14024,0.22,0.28
14025,1.07,1.13
14026,3.73,3.9
14027,3.98,4.27
14028,0.95,1.02
14029,0.46,0.51
14030,0.12,0.14
14031,0.2,0.21
14032,0.4,0.44
14033,1.59,1.67
14034,0.47,0.51
14035,0.54,0.58
14036,3.25,3.41
14037,0.77,0.83
14038,0.28,0.3
14039,1.49,1.58
14040,0.23,0.25
14041,0.45,0.47
14042,0.47,0.6
14043,0.34,0.37
14044,0.23,0.3
14045,1.16,1.23
14046,1.4,1.47
14047,0.79,0.84
14048,0.11,0.14
14049,1,1.35
14050,4.64,4.88
14051,0.18,0.2
14052,0.67,0.71
14053,0.18,0.24
14054,0.51,0.63
14055,0.21,0.23
14056,13.02,13.83
14057,0.64,0.68
14058,1.16,1.22
14059,0.85,0.95
14060,0.2,0.22
14061,2.88,3.02
14062,8.56,9
14063,0.17,0.18
14064,3.97,4.2
14065,1.55,1.63
14066,0.95,1
14067,0.74,0.79
14068,1.7,1.8
14069,0.21,0.26
14070,0.83,0.89
14071,0.91,0.96
14072,8.54,8.93
14073,10.28,10.76
14074,6.98,7.5
14075,16.02,16.88
14076,0.74,0.8
14077,0.8,0.85
14078,0.15,0.17
14079,0.42,0.54
14080,2.58,2.7
14081,0.27,0.3
14082,0.66,0.7
14083,0.22,0.23
14084,0.12,0.14
14085,12.87,13.48
14086,4.98,5.2
14087,0.49,0.52
14088,0.2,0.25
14089,0.57,0.6
14090,0.7,0.74
14091,0.52,0.55
14092,21.87,23.05
14093,0.36,0.38
14094,11.64,12.17
14095,0.19,0.21
14096,0.69,0.73
14097,0.81,0.86
14098,8.41,8.81
14099,0.36,0.39
14100,0.21,0.26
14101,0.86,0.91
14102,0.91,0.97
14103,0.54,0.57
14104,1.33,1.4
14105,1.99,2.14
14106,0.78,0.84
14107,0.21,0.27
14108,1.12,1.18
14109,0.77,0.82
14110,20.35,21.51
14111,0.19,0.21
14112,1.6,1.71
14113,0.99,1.04
14114,0.26,0.29
14115,0.56,0.6
14116,0.37,0.4
14117,0.11,0.13
14118,4.77,5.05
14119,1.32,1.39
14120,1.4,1.48
14121,0.18,0.2
14122,0.3,0.31
14123,0.59,0.63
14124,17.29,18.06
14125,16.26,17.09
14126,0.77,0.82
14127,1.09,1.15
14128,0.11,0.13
14129,0.48,0.52
14130,1.2,1.28
14131,2.38,2.51
14132,0.43,0.47
14133,0.28,0.31
14134,0.73,0.78
14135,0.24,0.26
14136,0.46,0.51
14137,4.15,4.4
14138,1.77,1.94
14139,0.18,0.19
14140,0.6,0.63
14141,0.12,0.14
14142,4.95,5.38
14143,0.39,0.41
14144,16.9,17.72
14145,5.66,5.92
14146,0.74,0.78
14147,0.8,0.87
14148,1.69,1.8
14149,0.32,0.34
14150,0.22,0.28
14151,0.12,0.13
14152,0.12,0.14
14153,1.84,1.95
14154,1.9,1.99
14155,3.94,4.18
14156,0.11,0.13
14157,0.18,0.22
14158,0.19,0.23
14159,0.56,0.6
14160,0.26,0.33
14161,0.22,0.24
14162,0.11,0.13
14163,2.25,2.38
14164,0.12,0.15
14165,3.88,4.17
14166,10.31,10.75
14167,0.44,0.48
14168,0.22,0.24
14169,0.12,0.14
14170,0.29,0.32
14171,0.46,0.5
14172,1.94,2.08
14173,0.33,0.36
14174,0.12,0.15
14175,0.16,0.18
14176,1.04,1.18
14177,0.63,0.66
14178,1.58,1.68
14179,2.06,2.16
14180,0.3,0.33
14181,0.25,0.28
14182,1.68,1.79
14183,0.17,0.19
14184,2.4,2.53
14185,0.27,0.29
14186,1.65,1.75
14187,0.96,1.02
14188,0.86,0.9
14189,0.59,0.63
14190,19.43,20.44
14191,1.18,1.24
14192,0.12,0.15
14193,2.9,3.03
14194,1.4,1.51
14195,4.93,5.16
14196,0.32,0.42
14197,0.22,0.27
14198,0.47,0.52
14199,1.79,1.91
14200,2.33,2.52
14201,1.01,1.08
14202,0.21,0.23
14203,2.23,2.44
14204,9.54,9.98
14205,6.17,6.52
14206,0.19,0.22
14207,0.27,0.3
14208,0.18,0.22
14209,0.77,0.82
14210,0.5,0.54
14211,8.07,8.73
14212,0.47,0.52
14213,0.11,0.13
14214,0.17,0.18
14215,0.29,0.31
14216,0.23,0.26
14217,0.41,0.45
14218,2.02,2.11
14219,2.24,2.36
14220,1.3,1.4
14221,1.38,1.51
14222,2.28,2.4
14223,0.21,0.25
14224,1.17,1.29
14225,0.42,0.46
14226,1.47,1.55
14227,8.44,8.79
14228,1.27,1.35
14229,0.3,0.35
14230,0.96,1.02
14231,5.72,6.05
14232,0.74,0.83
14233,0.21,0.25
14234,1.33,1.74
14235,2.47,2.62
14236,0.15,0.16
14237,2.46,2.58
14238,0.14,0.15
14239,1.07,1.14
14240,3.72,4.15
14241,0.45,0.51
14242,0.23,0.25
14243,0.91,0.96
14244,2.29,2.4
14245,0.28,0.31
14246,1.36,1.45
14247,0.22,0.26
14248,0.28,0.32
14249,0.66,0.72
14250,2.16,2.27
14251,0.13,0.14
14252,0.48,0.57
14253,0.22,0.26
14254,0.27,0.31
14255,0.25,0.28
14256,0.29,0.32
14257,3.86,4.05
14258,1.24,1.3
14259,0.25,0.28
14260,1.03,1.1
14261,4.54,4.78
14262,3.38,3.55
14263,0.34,0.41
14264,0.29,0.32
14265,0.18,0.21
14266,1.79,2.01
14267,6.06,6.38
14268,0.39,0.44
14269,0.62,0.69
14270,1.01,1.06
14271,0.19,0.22
14272,0.25,0.28
14273,0.91,0.98
14274,0.21,0.24
14275,0.69,0.74
14276,1.8,1.89
14277,3.51,3.71
14278,2.12,2.27
14279,0.85,0.92
14280,0.28,0.32
14281,0.52,0.58
14282,0.25,0.28
14283,0.75,0.83
14284,0.62,0.68
14285,2.79,2.93
14286,1.61,1.74
14287,0.6,0.67
14288,1.44,1.54
14289,0.24,0.27
14290,3.04,3.19
14291,1.31,1.37
14292,0.28,0.31
14293,0.24,0.27
14294,1.56,1.64
14295,2.31,2.42
14296,2.23,2.35
14297,0.25,0.27
14298,0.43,0.52
14299,0.35,0.42
14300,0.16,0.18
14301,2.25,2.41
14302,0.21,0.25
14303,0.56,0.6
14304,2.73,2.89
14305,0.25,0.28
14306,0.17,0.2
14307,1.12,1.18
14308,2.03,2.14
14309,0.26,0.29
14310,2.19,2.31
14311,1.32,1.41
14312,0.17,0.19
14313,0.23,0.27
14314,1,1.07
14315,0.3,0.36
14316,2.48,2.61
14317,1.03,1.11
14318,2.32,2.44
14319,0.21,0.26
14320,0.16,0.17
14321,0.3,0.33
14322,0.89,0.96
14323,0.12,0.13
14324,0.12,0.14
14325,1.07,1.22
14326,5,5.32
14327,0.44,0.49
14328,3.53,3.72
14329,0.48,0.54
14330,0.49,0.58
14331,3.09,3.3
14332,0.72,0.77
14333,0.6,0.64
14334,0.18,0.21
14335,2.01,2.15
14336,0.96,1.02
14337,0.2,0.22
14338,0.18,0.19
14339,5.72,6.09
14340,2.53,2.66
14341,0.65,0.7
14342,0.75,0.81
14343,0.15,0.16
14344,3.14,3.3
14345,0.22,0.25
14346,0.37,0.44
14347,0.83,0.89
14348,0.74,0.82
14349,3.09,3.27
14350,0.46,0.5
14351,0.26,0.29
14352,1.67,1.75
14353,0.28,0.33
14354,0.3,0.36
14355,0.64,0.69
14356,0.73,0.78
14357,0.25,0.28
14358,0.3,0.36
14359,0.19,0.23
14360,0.22,0.26
14361,2.77,2.94
14362,0.29,0.34
14363,1.81,1.94
14364,2.07,2.18
14365,1.39,1.48
14366,0.23,0.27
14367,0.22,0.26
14368,0.23,0.26
14369,1.2,1.27
14370,0.2,0.23
14371,0.96,1.01
14372,0.27,0.31
14373,0.24,0.29
14374,3.04,3.19
14375,0.91,0.98
14376,0.86,0.92
14377,0.22,0.25
14378,0.44,0.48
14379,0.22,0.27
14380,0.28,0.3
14381,2.9,3.39
14382,0.12,0.13
14383,0.54,0.6
14384,0.19,0.21
14385,3.82,4.02
14386,13.4,13.95
14387,2.73,2.87
14388,0.64,0.68
14389,0.21,0.25
14390,2.51,2.65
14391,3.99,4.36
14392,0.47,0.51
14393,0.63,0.68
14394,0.28,0.3
14395,0.18,0.2
14396,1.25,1.34
14397,0.98,1.05
14398,0.7,0.81
14399,5.12,5.37
14400,0.22,0.26
14401,3.54,3.84
14402,0.67,0.72
14403,0.21,0.23
14404,1.13,1.24
14405,2.19,2.31
14406,0.34,0.38
14407,5.73,6.03
14408,0.22,0.24
14409,0.94,1.01
14410,0.47,0.53
14411,1.01,1.14
14412,1.97,2.1
14413,6.9,7.2
14414,0.54,0.62
14415,2.69,2.86
14416,0.62,0.68
14417,0.22,0.26
14418,0.22,0.25
14419,0.2,0.22
14420,0.29,0.32
14421,1.51,1.61
14422,0.18,0.21
14423,0.49,0.67
14424,0.24,0.26
14425,1.38,1.45
14426,0.28,0.32
14427,1.01,1.13
14428,0.35,0.39
14429,0.12,0.13
14430,0.82,0.87
14431,0.21,0.25
14432,1.92,2.01
14433,0.22,0.26
14434,0.42,0.47
14435,4.5,4.77
14436,0.25,0.27
14437,0.43,0.48
14438,1.28,1.39
14439,2.14,2.24
14440,3.97,4.2
14441,0.41,0.46
14442,0.17,0.18
14443,0.62,0.69
14444,0.24,0.26
14445,0.23,0.27
14446,0.15,0.17
14447,1.79,1.87
14448,2.61,2.74
14449,0.61,0.67
14450,4.3,4.53
14451,1.16,1.24
14452,1.97,2.09
14453,4.76,5.02
14454,2.16,2.28
14455,0.36,0.41
14456,4.46,4.68
14457,1.63,1.75
14458,2.31,2.49
14459,0.25,0.27
14460,0.53,0.56
14461,0.24,0.26
14462,1.46,1.54
14463,0.27,0.29
14464,0.66,0.74
14465,0.12,0.13
14466,0.24,0.27
14467,0.24,0.26
14468,1.1,1.18
14469,2.87,3.08
14470,0.29,0.35
14471,0.14,0.16
14472,1.37,1.44
14473,0.23,0.27
14474,1.61,1.73
14475,0.46,0.52
14476,2.05,2.16
14477,2.05,2.15
14478,0.29,0.31
14479,1.12,1.2
14480,0.45,0.49
14481,0.56,0.62
14482,0.96,1.04
14483,0.5,0.56
14484,0.13,0.14
14485,0.23,0.27
14486,0.82,0.86
14487,11.26,11.86
14488,3.4,3.57
14489,5.15,5.43
14490,0.77,0.82
14491,2.93,3.1
14492,0.5,0.53
14493,0.86,0.97
14494,0.24,0.27
14495,1.56,1.65
14496,0.29,0.34
14497,4.83,5.12
14498,0.77,0.83
14499,0.59,0.65
14500,0.24,0.27
14501,0.23,0.27
14502,0.25,0.28
14503,0.13,0.15
14504,0.91,0.97
14505,4.9,5.29
14506,0.24,0.3
14507,1.32,1.42
14508,0.28,0.32
14509,3.25,3.45
14510,1.65,1.76
14511,0.27,0.3
14512,0.22,0.26
14513,0.21,0.23
14514,0.53,0.59
14515,1.06,1.13
14516,0.3,0.35
14517,0.75,0.83
14518,4,4.2
14519,0.13,0.14
14520,1.01,1.09
14521,1.52,1.62
14522,0.22,0.24
14523,15.99,16.66
14524,2.81,2.96
14525,0.88,1
14526,0.27,0.33
14527,0.26,0.28
14528,0.32,0.36
14529,0.8,0.86
14530,0.22,0.26
14531,0.38,0.42
14532,1.57,1.68
14533,0.58,0.66
14534,1,1.06
14535,1.51,1.6
14536,0.68,0.72
14537,0.89,0.95
14538,0.2,0.24
14539,0.8,0.88
14540,10.57,11
14541,1.73,1.82
14542,3.12,3.3
14543,0.2,0.24
14544,1.68,1.76
14545,0.19,0.21
14546,0.22,0.26
14547,0.18,0.2
14548,2.07,2.19
14549,0.47,0.52
14550,6.12,6.42
14551,2.15,2.32
14552,0.71,0.76
14553,1.89,1.99
14554,3.21,3.4
14555,0.91,0.98
14556,0.19,0.23
14557,0.31,0.35
14558,1.59,1.68
14559,1.02,1.1
14560,1.52,1.66
14561,1.28,1.36
14562,1.24,1.36
14563,2.89,3.08
14564,0.86,0.91
14565,0.16,0.19
14566,0.19,0.22
14567,0.25,0.27
14568,0.28,0.33
14569,1.18,1.24
14570,0.27,0.3
14571,1.18,1.26
14572,1.93,2.02
14573,1.66,1.77
14574,0.18,0.21
14575,0.14,0.17
14576,2.34,2.51
14577,0.7,0.79
14578,1.07,1.12
14579,0.14,0.15
14580,0.78,0.88
14581,0.18,0.2
14582,0.13,0.16
14583,1.04,1.15
14584,0.34,0.4
14585,0.19,0.21
14586,1.99,2.1
14587,0.25,0.28
14588,0.56,0.61
14589,0.25,0.27
14590,0.18,0.2
14591,0.21,0.24
14592,0.25,0.27
14593,0.7,0.77
14594,1.55,1.65
14595,0.74,0.81
14596,0.24,0.27
14597,1.04,1.12
14598,0.14,0.17
14599,0.56,0.6
14600,1.21,1.32
14601,0.21,0.25
14602,0.25,0.27
14603,0.6,0.66
14604,0.35,0.4
14605,0.51,0.55
14606,0.4,0.44
14607,1.5,1.6
14608,0.42,0.46
14609,0.17,0.19
14610,0.75,0.8
14611,0.39,0.43
14612,2.66,2.82
14613,0.47,0.52
14614,0.99,1.04
14615,0.12,0.14
14616,0.17,0.19
14617,0.22,0.25
14618,0.93,0.98
14619,2.41,2.56
14620,0.38,0.49
14621,2.17,2.32
14622,1.7,1.8
14623,0.17,0.2
14624,0.86,0.92
14625,2.89,3.04
14626,0.46,0.56
14627,1.51,1.6
14628,1.55,1.66
14629,0.41,0.45
14630,0.48,0.52
14631,1.97,2.12
14632,1.86,1.98
14633,1.02,1.1
14634,0.16,0.19
14635,0.33,0.42
14636,0.32,0.35
14637,0.34,0.39
14638,1.95,2.07
14639,1.56,1.68
14640,0.17,0.19
14641,0.26,0.28
14642,0.25,0.27
14643,0.5,0.56
14644,1.14,1.21
14645,0.23,0.25
14646,0.29,0.31
14647,0.34,0.37
14648,0.63,0.69
14649,0.7,0.74
14650,0.44,0.48
14651,0.2,0.22
14652,0.73,0.87
14653,0.2,0.21
14654,0.27,0.29
14655,0.19,0.21
14656,0.18,0.2
14657,2.05,2.2
14658,0.52,0.55
14659,0.7,0.74
14660,0.57,0.63
14661,0.47,0.52
14662,1.35,1.43
14663,0.68,0.72
14664,0.66,0.75
14665,0.72,0.8
14666,0.35,0.4
14667,0.31,0.37
14668,0.3,0.33
14669,0.63,0.69
14670,1.57,1.67
14671,0.41,0.47
14672,0.78,0.82
14673,0.17,0.19
14674,0.65,0.71
14675,0.18,0.2
14676,2.32,2.54
14677,0.26,0.28
14678,1.88,1.98
14679,0.2,0.25
14680,1.35,1.45
14681,2.06,2.18
14682,0.2,0.22
14683,1.67,1.79
14684,0.62,0.68
14685,0.33,0.39
14686,0.23,0.25
14687,0.17,0.19
14688,0.24,0.26
14689,0.96,1.02
14690,0.81,0.9
14691,0.82,0.87
14692,0.19,0.21
14693,1.04,1.12
14694,0.65,0.72
14695,0.84,0.93
14696,0.18,0.2
14697,0.43,0.53
14698,0.67,0.72
14699,0.18,0.2
14700,0.93,1.02
14701,1.45,1.54
14702,0.82,0.87
14703,0.15,0.18
14704,0.27,0.34
14705,0.14,0.16
14706,2.35,2.48
14707,0.47,0.52
14708,3.28,3.52
14709,0.25,0.27
14710,1.06,1.12
14711,0.13,0.15
14712,0.12,0.15
14713,0.15,0.17
14714,0.66,0.7
14715,0.26,0.28
14716,0.12,0.14
14717,0.12,0.14
14718,0.94,1.01
14719,0.35,0.4
14720,1.82,1.94
14721,0.64,0.71
14722,2.86,3.08
14723,0.47,0.52
14724,0.2,0.23
14725,0.21,0.23
14726,0.46,0.5
14727,0.43,0.46
14728,0.23,0.27
14729,0.18,0.2
14730,0.53,0.6
14731,1.14,1.2
14732,0.46,0.51
14733,0.64,0.72
14734,2.19,2.33
14735,0.3,0.32
14736,0.28,0.3
14737,1.97,2.09
14738,0.29,0.37
14739,1.29,1.37
14740,1.02,1.08
14741,0.48,0.53
14742,1.86,1.97
14743,0.18,0.2
14744,0.53,0.58
14745,0.18,0.2
14746,0.21,0.23
14747,0.38,0.41
14748,1.67,1.81
14749,2.48,2.65
14750,0.49,0.58
14751,0.18,0.2
14752,1.83,1.98
14753,0.14,0.16
14754,0.34,0.37
14755,0.17,0.21
14756,0.31,0.34
14757,1.36,1.48
14758,0.58,0.65
14759,3.99,4.22
14760,0.64,0.78
14761,1.75,1.85
14762,1.08,1.14
14763,0.33,0.36
14764,0.58,0.65
14765,2.1,2.28
14766,0.57,0.65
14767,1.72,1.85
14768,0.13,0.15
14769,2.12,2.25
14770,0.76,0.81
14771,0.58,0.66
14772,0.58,0.64
14773,1.26,1.36
14774,0.46,0.51
14775,0.85,0.91
14776,0.36,0.39
14777,0.16,0.18
14778,0.19,0.22
14779,1.76,1.91
14780,0.48,0.53
14781,0.19,0.2
14782,1,1.08
14783,0.76,0.8
14784,0.64,0.71
14785,3.6,3.79
14786,0.73,0.78
14787,0.24,0.26
14788,0.85,0.94
14789,0.41,0.45
14790,0.25,0.28
14791,0.48,0.53
14792,0.56,0.62
14793,0.37,0.41
14794,2.27,2.41
14795,0.16,0.19
14796,0.17,0.2
14797,1.64,1.74
14798,0.33,0.37
14799,0.4,0.43
14800,0.46,0.5
14801,0.71,0.76
14802,3.9,4.11
14803,2.09,2.2
14804,1.49,1.6
14805,1.19,1.27
14806,0.58,0.65
14807,0.54,0.67
14808,1.99,2.11
14809,0.36,0.4
14810,0.2,0.22
14811,0.43,0.47
14812,2.83,2.97
14813,0.74,0.79
14814,2.07,2.19
14815,1.57,1.66
14816,0.85,0.96
14817,0.24,0.29
14818,0.59,0.63
14819,1.06,1.14
14820,0.63,0.68
14821,1.22,1.28
14822,0.17,0.19
14823,1.71,1.82
14824,0.44,0.5
14825,2.47,2.59
14826,0.86,0.96
14827,0.4,0.44
14828,0.25,0.27
14829,1.41,1.48
14830,0.58,0.64
14831,0.37,0.43
14832,0.13,0.15
14833,0.13,0.15
14834,0.72,0.77
14835,0.41,0.44
14836,1.52,1.6
14837,0.24,0.3
14838,0.74,0.81
14839,0.53,0.59
14840,0.27,0.3
14841,0.63,0.7
14842,0.29,0.33
14843,2.26,2.4
14844,0.16,0.19
14845,0.17,0.19
14846,1.06,1.14
14847,2.25,2.39
14848,0.24,0.26
14849,0.15,0.18
14850,0.6,0.68
14851,1.34,1.42
14852,0.27,0.29
14853,0.9,0.96
14854,3.24,3.41
14855,0.33,0.36
14856,0.93,1.08
14857,0.31,0.34
14858,0.35,0.38
14859,0.22,0.24
14860,1.97,2.1
14861,0.22,0.24
14862,0.64,0.69
14863,0.13,0.15
14864,0.52,0.61
14865,1.31,1.38
14866,0.35,0.42
14867,0.67,0.73
14868,3.73,3.98
14869,0.35,0.4
14870,0.65,0.72
14871,0.78,0.86
14872,1.32,1.42
14873,0.18,0.22
14874,0.18,0.2
14875,2.88,3.04
14876,2.03,2.17
14877,1.79,1.88
14878,2.58,2.71
14879,0.63,0.68
14880,0.72,0.77
14881,0.34,0.39
14882,0.53,0.58
14883,0.16,0.18
14884,0.49,0.52
14885,0.83,0.96
14886,0.39,0.42
14887,0.18,0.2
14888,0.78,0.84
14889,0.25,0.28
14890,0.56,0.62
14891,2.28,2.39
14892,1.67,1.75
14893,0.91,0.97
14894,0.45,0.49
14895,0.43,0.47
14896,1.26,1.34
14897,0.88,0.93
14898,0.23,0.26
14899,0.47,0.5
14900,0.61,0.65
14901,0.63,0.71
14902,0.99,1.06
14903,2.92,3.07
14904,0.25,0.27
14905,1.23,1.42
14906,2.09,2.21
14907,0.48,0.53
14908,0.18,0.2
14909,0.28,0.3
14910,0.64,0.7
14911,1.71,1.92
14912,1.77,1.89
14913,0.54,0.57
14914,0.84,0.89
14915,0.65,0.7
14916,0.27,0.32
14917,0.18,0.2
14918,0.75,0.85
14919,0.29,0.34
14920,0.29,0.31
14921,1.75,1.88
14922,0.58,0.65
14923,1.75,1.85
14924,0.43,0.54
14925,0.85,0.97
14926,0.6,0.65
14927,0.17,0.19
14928,0.21,0.23
14929,0.8,0.93
14930,0.45,0.48
14931,1.63,1.72
14932,0.18,0.2
14933,0.58,0.65
14934,2.66,2.79
14935,0.8,0.84
14936,0.18,0.2
14937,2.4,2.58
14938,0.51,0.55
14939,0.21,0.23
14940,0.27,0.29
14941,0.4,0.43
14942,0.8,0.86
14943,0.55,0.63
14944,1.93,2.02
14945,0.81,0.93
14946,0.19,0.2
